"LSOA11CD","IMD_2019_decile","IMD_2019_score"
"E01007068",9,7.971
"E01007030",4,21.633
"E01007119",1,52.118
"E01006855",3,32.87
"E01006782",2,39.488
"E01022481",7,12.824
"E01022547",9,8.236
"E01022472",8,9.823
"E01016079",7,11.928
"E01022564",9,8.345
"E01010022",5,18.16
"E01022550",2,34.369
"E01022551",4,22.537
"E01015063",3,31.567
"E01022410",6,16.177
"E01022256",3,30.953
"E01022344",5,20.001
"E01022464",6,16.441
"E01022525",8,10.446
"E01022334",5,18.69
"E01007091",2,36.387
"E01006947",7,12.53
"E01009640",1,45.687
"E01007097",8,10.396
"E01010018",3,27.509
"E01009915",7,11.932
"E01006760",1,79.006
"E01006808",7,11.854
"E01009951",1,52.644
"E01010103",2,43.065
"E01010128",2,42.811
"E01010048",3,31.443
"E01009611",2,39.624
"E01009617",5,18.926
"E01009610",2,43.496
"E01015988",3,29.035
"E01015865",5,19.056
"E01007442",9,7.702
"E01015997",9,8.042
"E01016144",8,10.344
"E01016077",4,26.418
"E01016253",10,5.443
"E01016267",10,1.269
"E01007831",7,12.713
"E01007856",1,51.317
"E01007826",10,3.408
"E01007460",4,24.366
"E01007560",6,15.311
"E01007471",7,13.568
"E01007459",3,28.146
"E01016155",3,29.734
"E01016157",4,23.269
"E01016269",9,8.456
"E01016277",7,11.319
"E01022354",10,4.796
"E01022243",4,25.13
"E01022206",7,11.697
"E01022199",8,9.386
"E01016221",8,10.389
"E01015327",4,21.72
"E01015983",7,12.74
"E01016117",2,41.098
"E01015434",10,5.194
"E01015253",7,13.447
"E01016245",10,3.61
"E01032413",9,6.489
"E01032667",7,12.84
"E01032577",8,10.313
"E01032410",8,10.305
"E01031629",8,11.121
"E01031896",3,32.411
"E01032691",6,14.302
"E01031676",6,17.345
"E01007504",2,33.412
"E01007517",2,37.85
"E01019064",4,24.111
"E01007473",3,31.731
"E01032738",3,29.644
"E01032650",2,41.947
"E01032737",7,13.502
"E01032620",7,12.349
"E01016199",10,4.102
"E01016283",9,6.599
"E01016417",7,12.466
"E01016363",3,32.605
"E01017037",1,64.181
"E01016380",8,8.615
"E01016977",5,20.581
"E01017055",5,21.317
"E01031708",7,11.619
"E01032624",10,3.398
"E01031683",9,6.048
"E01031685",9,5.978
"E01031689",10,1.929
"E01016430",10,2.757
"E01031923",10,3.702
"E01031603",7,13.427
"E01031007",7,13.156
"E01030973",5,18.796
"E01030967",10,5.724
"E01031624",8,11.219
"E01031605",4,22.393
"E01031074",2,36.186
"E01031593",9,7.21
"E01031609",3,31.737
"E01031532",9,7.486
"E01031464",6,17.552
"E01031625",9,6.56
"E01031330",9,8.417
"E01031341",2,38.777
"E01031565",5,20.517
"E01032346",9,6.918
"E01019049",5,21.028
"E01032244",5,21.485
"E01032307",2,41.422
"E01007744",3,28.537
"E01019059",4,25.241
"E01019063",4,23.781
"E01019057",4,21.907
"E01032066",5,20.4
"E01031960",8,10.847
"E01031590",9,6.281
"E01031956",3,27.88
"E01031992",9,6.164
"E01032239",2,36.833
"E01019075",3,27.975
"E01009234",4,23.899
"E01022654",8,10.575
"E01009187",4,21.665
"E01022623",8,10.867
"E01009407",2,37.035
"E01009117",1,57.955
"E01022565",9,6.09
"E01009367",1,67.159
"E01009311",1,55.739
"E01009091",2,43.098
"E01008766",5,20.229
"E01009276",4,21.644
"E01008778",4,25.637
"E01009013",1,52.593
"E01008845",7,12.875
"E01009702",1,44.336
"E01009778",6,17.007
"E01016566",5,18.573
"E01009763",3,31.273
"E01008914",1,48.135
"E01009829",9,7.921
"E01009847",6,14.899
"E01009788",2,40.82
"E01009459",8,10.576
"E01009747",2,40.392
"E01009122",1,59.206
"E01009463",9,8.274
"E01009619",4,23.094
"E01009739",4,22.439
"E01009543",9,6.016
"E01016597",10,4.732
"E01010447",2,36.735
"E01016304",6,16.362
"E01016592",9,6.263
"E01016956",8,9.27
"E01016793",9,7.418
"E01016809",5,20.25
"E01010457",4,23.176
"E01016540",9,6.183
"E01016684",10,2.864
"E01017039",1,55.145
"E01016617",10,3.589
"E01016533",10,1.534
"E01016291",10,2.885
"E01016573",5,20.754
"E01016727",4,23.639
"E01016872",6,15.936
"E01017253",2,35.896
"E01017305",4,22.291
"E01008821",1,64.75
"E01008809",3,26.629
"E01016741",3,31.975
"E01016711",8,10.548
"E01018531",9,7.887
"E01018555",8,8.945
"E01010653",1,54.553
"E01015652",3,28.32
"E01017109",2,37.42
"E01016739",7,11.803
"E01017153",2,42.322
"E01008661",2,40.654
"E01008579",10,4.479
"E01008760",8,11.007
"E01008731",1,55.191
"E01008308",6,17.639
"E01008712",1,48.552
"E01008633",2,39.23
"E01008345",1,49.012
"E01018822",9,8.504
"E01018769",4,25.322
"E01008328",8,9.673
"E01008557",10,4.926
"E01018859",8,8.766
"E01018862",4,24.217
"E01019001",3,30.351
"E01007758",3,30.803
"E01010432",5,20.601
"E01007716",1,63.303
"E01007628",1,52.002
"E01019047",3,31.008
"E01018925",3,26.843
"E01018942",4,25.498
"E01010441",2,41.822
"E01007636",2,36.883
"E01007592",1,47.066
"E01008330",1,46.615
"E01007710",9,6.985
"E01018642",10,3.082
"E01007765",3,27.275
"E01018614",10,3.368
"E01026838",10,4.83
"E01026829",2,35.187
"E01027589",9,7.8
"E01027638",10,4.82
"E01026877",5,19
"E01026904",7,13.832
"E01026919",7,13.797
"E01026843",3,30.393
"E01027746",8,8.931
"E01028013",6,14.541
"E01027695",8,10.584
"E01027941",3,28.132
"E01027769",6,16.858
"E01027774",6,14.944
"E01027939",1,48.459
"E01028282",2,35.42
"E01028348",8,9.831
"E01028117",9,6.908
"E01028246",8,9.01
"E01008570",7,12.378
"E01008386",5,20.171
"E01028446",5,20.333
"E01008362",5,21.45
"E01026892",5,20.494
"E01028035",8,8.875
"E01014443",8,8.919
"E01026937",7,12.495
"E01028049",4,23.18
"E01028618",9,6.861
"E01028193",7,12.775
"E01008241",3,31.246
"E01031245",8,10.321
"E01007828",5,20.296
"E01008290",1,54.146
"E01031204",7,11.793
"E01031290",8,10.047
"E01031295",10,3.471
"E01031257",6,14.675
"E01008046",6,15.441
"E01008279",7,12.814
"E01007992",7,12.912
"E01008160",6,17.625
"E01008206",5,20.228
"E01008264",10,4.891
"E01008191",1,45.28
"E01031240",6,16.055
"E01031140",7,12.694
"E01032377",2,34.797
"E01032378",4,22.203
"E01031425",10,5.102
"E01031623",9,6.387
"E01032434",1,51.528
"E01031205",8,10.299
"E01030941",10,4.33
"E01030956",7,12.254
"E01030918",9,6.984
"E01030931",10,2.715
"E01032439",8,9.988
"E01032430",4,22.523
"E01032507",4,25.278
"E01009000",1,54.211
"E01009009",4,24.528
"E01009218",4,23.74
"E01008977",2,36.782
"E01009126",5,20.699
"E01009113",1,69.379
"E01009017",2,35.034
"E01009020",1,44.623
"E01010398",8,8.684
"E01010416",1,64.145
"E01018669",9,7.46
"E01018712",4,23.342
"E01008981",5,21.275
"E01008972",1,51.82
"E01008953",2,34.644
"E01008023",9,6.615
"E01007893",9,7.967
"E01008007",1,56.291
"E01007802",9,7.994
"E01008658",1,50.328
"E01007973",6,15.451
"E01007773",2,35.143
"E01008640",4,23.669
"E01008555",4,23.572
"E01009272",1,47.467
"E01009029",2,43.725
"E01008530",6,16.005
"E01009098",2,39.736
"E01009268",3,26.772
"E01009183",5,17.694
"E01028749",9,7.792
"E01028747",9,6.404
"E01020837",9,8.429
"E01020887",4,23.637
"E01028954",7,12.131
"E01028979",6,16.919
"E01028989",5,20.799
"E01028776",7,13.543
"E01020758",1,63.734
"E01020731",7,12.592
"E01020747",1,61.647
"E01020932",5,18.391
"E01020524",8,9.414
"E01020471",5,20.841
"E01020558",9,8.336
"E01015394",8,10.046
"E01015244",6,16.794
"E01015775",5,17.797
"E01015217",1,62.141
"E01020684",7,12.932
"E01020585",4,25.071
"E01015195",3,28.288
"E01020561",6,15.297
"E01028962",2,38.883
"E01015717",5,19.615
"E01020749",1,57.073
"E01029005",4,22.308
"E01015219",3,29.456
"E01015720",2,39.962
"E01015706",8,8.868
"E01009561",5,19.752
"E01009614",7,13.924
"E01009520",5,18.463
"E01009555",8,9.302
"E01009852",10,4.756
"E01010306",5,19.304
"E01009917",8,9.554
"E01009912",9,6.754
"E01006644",1,51.819
"E01006685",6,16.482
"E01009371",1,61.087
"E01009162",3,29.026
"E01016683",9,7.295
"E01006683",7,12.055
"E01006656",2,36.161
"E01009447",5,18.607
"E01010353",4,26.083
"E01010301",2,38.422
"E01009492",1,54.936
"E01010258",2,39.05
"E01020925",2,41.385
"E01010367",1,49.352
"E01010127",3,33.044
"E01009969",2,34.412
"E01009882",4,22.386
"E01010320",3,32.54
"E01010079",6,15.448
"E01010262",3,31.386
"E01009454",8,10.871
"E01010077",2,40.222
"E01021776",4,25.623
"E01021647",6,16.455
"E01022119",10,4.376
"E01021861",3,27.992
"E01014240",3,29.71
"E01014464",2,41.825
"E01021849",4,24.489
"E01014265",9,7.909
"E01020433",6,17.041
"E01021691",7,11.904
"E01020400",9,7.037
"E01020418",10,4.306
"E01021642",4,24.756
"E01022073",9,6.062
"E01021660",7,12.715
"E01026755",6,14.875
"E01013942",1,47.291
"E01014548",5,18.282
"E01026833",1,55.854
"E01027056",3,27.196
"E01027188",3,29.502
"E01026788",5,19.887
"E01027054",8,9.955
"E01014706",1,46.887
"E01014456",8,9.318
"E01014342",2,41.97
"E01014445",3,27.882
"E01014500",5,20.418
"E01014452",8,9.651
"E01014715",10,3.495
"E01021392",5,18.471
"E01021223",9,8.244
"E01021315",2,41.137
"E01021961",10,5.864
"E01021885",8,9.909
"E01021925",9,6.26
"E01022157",3,32.506
"E01022164",2,34.926
"E01015451",9,7.869
"E01015472",7,12.054
"E01020496",4,23.375
"E01020639",2,41.436
"E01015542",1,46.335
"E01021949",9,6.201
"E01015476",2,35.043
"E01029010",4,24.098
"E01020334",5,19.512
"E01021155",9,7.872
"E01020999",5,19.834
"E01029056",7,13.341
"E01020364",5,20.451
"E01029011",5,18.716
"E01021793",8,9.059
"E01021067",10,5.14
"E01021552",7,11.955
"E01021535",6,14.312
"E01021527",9,7.421
"E01021004",4,25.385
"E01021346",9,6.889
"E01021599",8,9.702
"E01008637",4,26.539
"E01015963",2,33.539
"E01008940",1,56.944
"E01008765",7,13.47
"E01018495",8,10.398
"E01015996",4,23.343
"E01016032",1,60.875
"E01015968",7,13.064
"E01010084",2,38.689
"E01008747",4,22.015
"E01008333",1,62.795
"E01010093",2,42.251
"E01010136",7,12.016
"E01008720",3,31.651
"E01010094",3,28.426
"E01018530",10,4.565
"E01018492",9,7.696
"E01010524",1,44.93
"E01010647",7,11.33
"E01009790",2,37.384
"E01009583",5,20.775
"E01018390",9,6.183
"E01018519",1,48.358
"E01016136",2,34.086
"E01016141",4,25.779
"E01016041",2,41.102
"E01016064",2,39.216
"E01018452",4,24.285
"E01018357",7,12.811
"E01018455",8,8.865
"E01009845",10,4.022
"E01010010",2,34.54
"E01010180",9,5.979
"E01010284",2,40.903
"E01009552",4,23.359
"E01009474",7,13.796
"E01010053",1,47.144
"E01010054",1,61.024
"E01010008",4,23.456
"E01010034",7,11.769
"E01009963",1,53.87
"E01009970",3,28.484
"E01010390",9,6.321
"E01010271",1,51.211
"E01010256",5,20.161
"E01008449",2,33.354
"E01008944",2,43.49
"E01008387",6,15.898
"E01008864",7,12.08
"E01008600",1,58.244
"E01008312",8,8.768
"E01008813",2,41.815
"E01008560",8,10.33
"E01009318",6,16.879
"E01010240",2,42.563
"E01009437",8,8.912
"E01009294",3,32.582
"E01009452",7,14.117
"E01010228",7,13.34
"E01010146",2,39.487
"E01008769",2,37.099
"E01021473",6,14.538
"E01008735",1,51.152
"E01008552",7,11.567
"E01021513",8,9.456
"E01009136",1,51.093
"E01021488",2,33.924
"E01021498",4,23.802
"E01008428",2,40.949
"E01008476",3,28.598
"E01008326",8,10.819
"E01008400",1,47.841
"E01008733",1,46.94
"E01008800",1,48.939
"E01008482",1,48.599
"E01009663",5,20.567
"E01009256",3,30.772
"E01008588",5,20.513
"E01009701",3,31.496
"E01009220",3,30.254
"E01009469",8,9.9
"E01009820",7,14.14
"E01009837",2,34.229
"E01008825",2,41.531
"E01008843",8,11.033
"E01009095",2,33.984
"E01009040",6,15.415
"E01008506",4,25.188
"E01009074",1,54.251
"E01008650",7,12.056
"E01015895",1,60.381
"E01015745",7,11.797
"E01015716",2,36.498
"E01015680",2,41.54
"E01009592",2,36.988
"E01015921",3,32.972
"E01015770",7,12.532
"E01015882",3,30.327
"E01009564",1,50.108
"E01009365",1,72.39
"E01009839",1,44.188
"E01009635",4,25.446
"E01009696",9,6.357
"E01009766",4,21.98
"E01009376",1,59.053
"E01008253",2,40.721
"E01008126",10,5.721
"E01008158",3,32.269
"E01008894",2,37.129
"E01008306",4,23.711
"E01009976",7,13.04
"E01008277",4,23.925
"E01008343",5,17.891
"E01008050",9,7.549
"E01008171",3,32.702
"E01015835",5,20.213
"E01008059",1,53.339
"E01008112",2,34.887
"E01008852",7,12.09
"E01008097",1,58.511
"E01016098",3,30.419
"E01033317",6,17.031
"E01033210",8,9.252
"E01016197",7,12.228
"E01032496",8,10.634
"E01032093",2,35.419
"E01016195",8,10.484
"E01032078",7,13.062
"E01022852",10,3.655
"E01015955",7,12.485
"E01022802",6,16.44
"E01022826",9,6.302
"E01033305",9,8.323
"E01033191",8,8.94
"E01033392",2,35.207
"E01033333",8,8.697
"E01016067",3,27.005
"E01016087",7,12.777
"E01015966",7,12.698
"E01032409",4,25.309
"E01032421",9,6.34
"E01032240",2,39.07
"E01032342",5,20.051
"E01032501",8,9.184
"E01032213",6,17.493
"E01032219",10,5.286
"E01032571",7,11.798
"E01032471",1,73.255
"E01031986",4,24.443
"E01016028",7,12.393
"E01031877",6,14.988
"E01017712",4,24.733
"E01017455",7,13.289
"E01017937",10,1.034
"E01017870",10,1.014
"E01018500",9,8.078
"E01017850",4,25.972
"E01017523",2,38.687
"E01018553",2,37.717
"E01032187",3,29.017
"E01033119",9,7.211
"E01032875",6,17.497
"E01032159",5,18.784
"E01032925",3,27.52
"E01033101",9,8.267
"E01033015",8,10.473
"E01018110",6,14.519
"E01016213",7,11.704
"E01017629",10,2.969
"E01018086",4,24.762
"E01016101",8,9.951
"E01016337",8,10.297
"E01016390",5,21.214
"E01016250",8,11.065
"E01018051",6,16.403
"E01018180",3,31.238
"E01018539",2,35.741
"E01018172",9,7.55
"E01017994",6,14.353
"E01017606",10,3.191
"E01018076",6,17.082
"E01016982",10,3.993
"E01016894",4,21.683
"E01017006",8,10.67
"E01016993",2,36.118
"E01007791",1,47.322
"E01016988",5,20.901
"E01016922",3,31.843
"E01008609",1,44.054
"E01018566",6,14.286
"E01018596",2,39.054
"E01006556",1,70.045
"E01018534",3,27.925
"E01006679",1,65.143
"E01018587",9,6.131
"E01007362",8,11.06
"E01017387",8,9.404
"E01007721",1,59.005
"E01016951",4,25.092
"E01017322",2,39.325
"E01007734",1,54.51
"E01007782",2,37.111
"E01007709",9,8.042
"E01009296",3,30.163
"E01017091",3,30.958
"E01017427",7,12.488
"E01008549",10,3.068
"E01017408",10,4.197
"E01017049",6,15.37
"E01016950",7,13.967
"E01017224",6,17.288
"E01006956",2,37.337
"E01008996",1,45.816
"E01006914",9,6.471
"E01006798",7,13.776
"E01009483",1,56.821
"E01009361",1,55.041
"E01009383",1,44.1
"E01009037",4,22.826
"E01006713",2,37.962
"E01009050",2,42.623
"E01006877",1,65.324
"E01006869",2,41.902
"E01006897",4,25.825
"E01006997",4,24.083
"E01009172",1,49.213
"E01007169",3,26.591
"E01007176",1,45.511
"E01007495",1,44.292
"E01007284",9,7.639
"E01018509",8,10.28
"E01018471",10,3.963
"E01007523",8,10.147
"E01007525",2,33.643
"E01008774",5,18.791
"E01008802",6,16.993
"E01009228",4,24.259
"E01009229",4,24.869
"E01007303",1,66.713
"E01007596",7,12.32
"E01007567",4,22.131
"E01008582",5,20.548
"E01008711",4,25.715
"E01008516",9,8.071
"E01007455",6,16.752
"E01008737",1,61.279
"E01008776",2,41.511
"E01008665",1,47.276
"E01008054",1,49.076
"E01010552",5,18.449
"E01010540",8,10.541
"E01010609",1,52.854
"E01010516",8,10.666
"E01008361",4,22.497
"E01008656",3,31.576
"E01010502",6,15.711
"E01033727",5,19.531
"E01033575",5,20.08
"E01007338",1,66.116
"E01007500",1,50.241
"E01033473",2,40.206
"E01033252",10,4
"E01022760",8,11.226
"E01033649",1,52.028
"E01007293",1,74.283
"E01007647",4,22.727
"E01007378",1,63.843
"E01007366",5,17.841
"E01007577",1,70.656
"E01007453",1,53.735
"E01007739",1,65.032
"E01025001",4,25.343
"E01024943",3,30.922
"E01018570",6,15.694
"E01025018",8,9.785
"E01024698",4,22.373
"E01024606",5,17.734
"E01024756",5,17.715
"E01024782",10,4.836
"E01024638",5,20.066
"E01024714",4,24.754
"E01024736",6,16.758
"E01024707",7,12.051
"E01018537",9,6.515
"E01018563",1,45.76
"E01018477",2,34.686
"E01014185",2,41.862
"E01014236",3,31.258
"E01014394",8,11.225
"E01014411",10,4.635
"E01010534",6,16.579
"E01018593",9,8.187
"E01018575",10,5.797
"E01018571",9,8.44
"E01014263",1,44.126
"E01010545",7,13.381
"E01024975",4,25.816
"E01024675",7,12.943
"E01018428",7,11.773
"E01010541",1,46.323
"E01014288",4,21.671
"E01016278",9,6.526
"E01016268",6,15.405
"E01007591",3,29.02
"E01007626",1,57.707
"E01016297",6,17.369
"E01015959",4,22.401
"E01015990",4,21.923
"E01016292",9,7.191
"E01007642",2,37.014
"E01016078",6,14.686
"E01007639",3,29.384
"E01016033",1,63.76
"E01007745",2,35.251
"E01007756",8,11.259
"E01016000",7,13.019
"E01032753",9,6.053
"E01018059",5,17.891
"E01032702",9,7.902
"E01032786",3,26.705
"E01032988",6,15.413
"E01032963",7,11.82
"E01032797",6,14.552
"E01032839",10,3.701
"E01015943",7,13.435
"E01032633",4,25.953
"E01016057",6,15.877
"E01015991",8,9.094
"E01032692",6,15.566
"E01033061",10,2.594
"E01032743",3,27.393
"E01033628",1,62.468
"E01008193",7,12.579
"E01007846",8,10.25
"E01008195",6,16.233
"E01015591",4,25.208
"E01015515",10,4.363
"E01008243",7,14.135
"E01008915",2,42.113
"E01033709",2,33.721
"E01008245",8,8.938
"E01033256",4,21.702
"E01033659",4,24.689
"E01008352",5,18.909
"E01008100",1,52.765
"E01007953",5,21.455
"E01015604",2,43.207
"E01015656",2,42.242
"E01015875",2,41.968
"E01015845",9,7.126
"E01015850",10,5.165
"E01008890",3,31.328
"E01008899",1,64.848
"E01008804",3,32.724
"E01016089",7,12.165
"E01016129",3,28.696
"E01008886",2,39.518
"E01015590",7,12.879
"E01016226",5,18.549
"E01015904",5,19.39
"E01016145",9,7.112
"E01021076",4,25.445
"E01021342",3,27.31
"E01030652",7,13.428
"E01021335",9,8.07
"E01020059",6,14.505
"E01020103",1,45.755
"E01021095",8,10.975
"E01021074",5,18.438
"E01030789",10,3.335
"E01030803",8,9.951
"E01030454",10,4.679
"E01030415",10,4.974
"E01030580",9,6.907
"E01030445",10,4.153
"E01030685",9,7.215
"E01021791",8,9.386
"E01021653",10,3.082
"E01021721",9,6.852
"E01021092",3,31.747
"E01019932",4,23.656
"E01019807",4,26.343
"E01019931",10,3.547
"E01019990",2,35.282
"E01021477",8,8.811
"E01021466",10,2.274
"E01021208",9,5.989
"E01021229",9,6.857
"E01021618",9,6.415
"E01021652",9,7.695
"E01021772",6,14.559
"E01030715",9,8.021
"E01030747",4,22.007
"E01030821",9,7.61
"E01030872",7,13.108
"E01014352",10,5.636
"E01030342",10,2.954
"E01030335",8,9.82
"E01030314",10,5.042
"E01030759",6,15.741
"E01014508",6,15.31
"E01019476",9,7.649
"E01026473",8,9.574
"E01014544",9,6.768
"E01014459",6,15.206
"E01030774",10,3.53
"E01030586",6,16.856
"E01019384",6,15.528
"E01019188",5,18.886
"E01030598",6,17.355
"E01019369",8,9.196
"E01030515",6,15.047
"E01019351",6,14.784
"E01019253",8,9.406
"E01014540",4,22.838
"E01014398",8,9.739
"E01030403",9,7.102
"E01014261",1,58.977
"E01019330",8,9.07
"E01019321",6,16.37
"E01014181",10,2.745
"E01020883",9,7.677
"E01020898",1,60.176
"E01020855",8,8.657
"E01020867",6,16.229
"E01020908",2,41.034
"E01006585",1,57.44
"E01020990",2,40.373
"E01020943",6,14.636
"E01020695",5,19.344
"E01020841",1,64.108
"E01018779",4,21.561
"E01018751",2,36.257
"E01021056",9,6.701
"E01020833",4,22.809
"E01020724",1,53.191
"E01010655",1,57.583
"E01010488",4,22.289
"E01013697",4,24.861
"E01010646",10,5.601
"E01013734",4,23.252
"E01010663",1,62.805
"E01013665",4,22.209
"E01010596",7,12.444
"E01021054",6,16.805
"E01020937",3,28.383
"E01006613",1,53.795
"E01021061",7,12.554
"E01010613",1,58.727
"E01010585",5,20.995
"E01021060",3,26.652
"E01020041",4,21.904
"E01019917",6,16.04
"E01020114",3,28.806
"E01020021",7,12.87
"E01019881",10,5.497
"E01026727",5,20.016
"E01019792",4,26.218
"E01020185",9,6.163
"E01020437",6,15.687
"E01020492",7,14.019
"E01019987",7,13.49
"E01020375",8,10.577
"E01020216",2,33.364
"E01020196",5,19.473
"E01020501",8,10.586
"E01026238",8,8.867
"E01018765",5,20.712
"E01026722",6,17.187
"E01026240",7,12.748
"E01018757",5,19.604
"E01018849",5,17.887
"E01026281",7,12.564
"E01026294",10,4.948
"E01018855",8,10.419
"E01018788",3,26.662
"E01018820",5,21.297
"E01006548",1,69.609
"E01006661",1,62.019
"E01026709",10,4.754
"E01006615",1,66.636
"E01017904",4,22.347
"E01018135",6,16.222
"E01015812",7,11.359
"E01017898",6,16.04
"E01018194",8,9.289
"E01018201",9,7.577
"E01018024",5,19.828
"E01018245",10,4.097
"E01017857",3,29.213
"E01017965",6,17.381
"E01017832",7,12.349
"E01017934",6,17.245
"E01017846",7,13.381
"E01015762",5,18.593
"E01017893",7,13.246
"E01018356",6,17.513
"E01018384",9,6.766
"E01018606",7,11.581
"E01006703",1,72.673
"E01007262",10,4.956
"E01007239",1,45.531
"E01018409",7,13.814
"E01018413",10,2.236
"E01018351",1,65.598
"E01018225",7,14.063
"E01018238",9,8.389
"E01017877",9,7.264
"E01006705",1,62.816
"E01006668",8,10.827
"E01006604",1,52.369
"E01007657",7,11.464
"E01007661",7,11.984
"E01007842",4,25.282
"E01008671",1,52.381
"E01017326",3,32.237
"E01017462",10,3.942
"E01007677",1,62.691
"E01007693",4,22.345
"E01009323",1,51.695
"E01009237",3,33.166
"E01009255",3,31.549
"E01009425",8,11.279
"E01008761",7,11.884
"E01008641",2,40.062
"E01008621",9,6.206
"E01017645",5,21.487
"E01006829",7,11.429
"E01017707",2,35.913
"E01017668",7,11.433
"E01017741",8,9.611
"E01017650",9,6.62
"E01006884",6,14.403
"E01017841",9,6.956
"E01017406",9,6.949
"E01017480",8,11.222
"E01017333",4,22.464
"E01017779",10,5
"E01017566",9,6.303
"E01017588",5,18.125
"E01017516",7,12.289
"E01018889",7,11.893
"E01019037",4,25.936
"E01018874",4,21.642
"E01019363",5,19.649
"E01019182",5,20.618
"E01026538",5,19.063
"E01019109",2,34.15
"E01019142",1,62.544
"E01019418",7,13.741
"E01019766",8,11.063
"E01019399",7,11.563
"E01019698",7,12.193
"E01018860",2,34.203
"E01018999",2,41.429
"E01019692",3,33.251
"E01019490",8,10.144
"E01019455",4,22.596
"E01026205",6,15.393
"E01019524",6,14.722
"E01026475",6,15.617
"E01026377",3,28.252
"E01019393",10,3.179
"E01019396",9,8.09
"E01026403",5,21.237
"E01026647",5,17.654
"E01026681",5,20.515
"E01026589",5,21.101
"E01026141",8,10.443
"E01026204",10,3.024
"E01026113",2,34.01
"E01006820",1,58.219
"E01007276",2,35.165
"E01006736",1,48.444
"E01007206",4,25.557
"E01006993",10,5.734
"E01006712",2,40.337
"E01007183",6,14.405
"E01006900",5,18.301
"E01007158",6,16.942
"E01006588",2,34.15
